selected_packet,valid,invalid,avg_degree
25,2,8,1.33
25,2,9,1.16
25,2,10,1.04
25,2,11,1.03
25,2,12,1.02
25,2,13,1.01
25,2,14,1.0
25,2,15,1.0
25,2,16,1.0
25,2,17,1.0
25,2,18,1.0
25,2,19,1.0
25,3,0,32.16
25,3,1,14.28
25,3,2,7.37
25,3,3,4.57
25,3,4,2.86
25,3,5,2.25
25,3,6,1.61
25,3,7,1.27
25,3,8,1.21
25,3,9,1.05
25,3,10,1.04
25,3,11,1.05
25,3,12,1.03
25,3,13,1.0
25,3,14,1.01
25,3,15,1.01
25,3,16,1.0
25,3,17,1.0
25,3,18,1.0
25,3,19,1.0
25,4,0,18.06
25,4,1,8.55
25,4,2,4.17
25,4,3,2.95
25,4,4,2.07
25,4,5,1.54
25,4,6,1.26
25,4,7,1.15
25,4,8,1.05
25,4,9,1.04
25,4,10,1.01
25,4,11,1.01
25,4,12,1.01
25,4,13,1.01
25,4,14,1.01
25,4,15,1.0
25,4,16,1.0
25,4,17,1.0
25,4,18,1.0
25,4,19,1.0
25,5,0,12.37
25,5,1,5.39
25,5,2,3.04
25,5,3,2.11
25,5,4,1.5
25,5,5,1.35
25,5,6,1.16
25,5,7,1.13
25,5,8,1.05
25,5,9,1.03
25,5,10,1.02
25,5,11,1.01
25,5,12,1.02
25,5,13,1.0
25,5,14,1.0
25,5,15,1.0
25,5,16,1.01
25,5,17,1.0
25,5,18,1.0
25,5,19,1.0
25,6,0,9.6
25,6,1,3.34
25,6,2,1.95
25,6,3,1.65
25,6,4,1.24
25,6,5,1.18
25,6,6,1.06
25,6,7,1.05
25,6,8,1.07
25,6,9,1.01
25,6,10,1.01
25,6,11,1.01
25,6,12,1.0
25,6,13,1.0
25,6,14,1.0
25,6,15,1.0
25,6,16,1.0
25,6,17,1.0
25,6,18,1.0
25,6,19,1.0
25,7,0,7.15
25,7,1,2.37
25,7,2,1.66
25,7,3,1.39
25,7,4,1.17
25,7,5,1.1
25,7,6,1.05
25,7,7,1.06
25,7,8,1.0
25,7,9,1.02
25,7,10,1.01
25,7,11,1.0
25,7,12,1.0
25,7,13,1.0
25,7,14,1.0
25,7,15,1.0
25,7,16,1.0
25,7,17,1.0
25,7,18,1.0
25,7,19,1.0
25,8,0,6.06
25,8,1,1.71
25,8,2,1.4
25,8,3,1.17
25,8,4,1.14
25,8,5,1.08
25,8,6,1.02
25,8,7,1.02
25,8,8,1.0
25,8,9,1.0
25,8,10,1.0
25,8,11,1.0
25,8,12,1.0
25,8,13,1.0
25,8,14,1.0
25,8,15,1.0
25,8,16,1.0
25,8,17,1.0
25,8,18,1.0
25,8,19,1.0
25,9,0,5.65
25,9,1,1.36
25,9,2,1.28
25,9,3,1.09
25,9,4,1.1
25,9,5,1.06
25,9,6,1.03
25,9,7,1.01
25,9,8,1.01
25,9,9,1.0
25,9,10,1.0
25,9,11,1.0
25,9,12,1.0
25,9,13,1.0
25,9,14,1.0
25,9,15,1.0
25,9,16,1.0
25,9,17,1.0
25,9,18,1.0
25,9,19,1.0
25,10,0,5.18
25,10,1,1.31
25,10,2,1.15
25,10,3,1.14
25,10,4,1.01
25,10,5,1.0
25,10,6,1.02
25,10,7,1.0
25,10,8,1.0
25,10,9,1.0
25,10,10,1.0
25,10,11,1.01
25,10,12,1.0
25,10,13,1.0
25,10,14,1.0
25,10,15,1.0
25,10,16,1.0
25,10,17,1.0
25,10,18,1.0
25,10,19,1.0
25,11,0,4.88
25,11,1,1.16
25,11,2,1.06
25,11,3,1.03
25,11,4,1.05
25,11,5,1.0
25,11,6,1.0
25,11,7,1.0
25,11,8,1.0
25,11,9,1.0
25,11,10,1.0
25,11,11,1.0
25,11,12,1.0
25,11,13,1.0
25,11,14,1.0
25,11,15,1.0
25,11,16,1.0
25,11,17,1.0
25,11,18,1.0
25,11,19,1.0
25,12,0,4.84
25,12,1,1.12
25,12,2,1.04
25,12,3,1.01
25,12,4,1.04
25,12,5,1.0
25,12,6,1.0
25,12,7,1.0
25,12,8,1.0
25,12,9,1.0
25,12,10,1.0
25,12,11,1.0
25,12,12,1.0
25,12,13,1.0
25,12,14,1.0
25,12,15,1.0
25,12,16,1.0
25,12,17,1.0
25,12,18,1.0
25,12,19,1.0
25,13,0,4.66
25,13,1,1.04
25,13,2,1.06
25,13,3,1.0
25,13,4,1.0
25,13,5,1.0
25,13,6,1.01
25,13,7,1.0
25,13,8,1.0
25,13,9,1.0
25,13,10,1.0
25,13,11,1.0
25,13,12,1.0
25,13,13,1.0
25,13,14,1.0
25,13,15,1.0
25,13,16,1.0
25,13,17,1.0
25,13,18,1.0
25,13,19,1.0
25,14,0,4.53
25,14,1,1.04
25,14,2,1.0
25,14,3,1.0
25,14,4,1.0
25,14,5,1.0
25,14,6,1.0
25,14,7,1.0
25,14,8,1.0
25,14,9,1.0
25,14,10,1.0
25,14,11,1.0
25,14,12,1.0
25,14,13,1.0
25,14,14,1.0
25,14,15,1.0
25,14,16,1.0
25,14,17,1.0
25,14,18,1.0
25,14,19,1.0
25,15,0,4.52
25,15,1,1.03
25,15,2,1.0
25,15,3,1.0
25,15,4,1.0
25,15,5,1.0
25,15,6,1.0
25,15,7,1.0
25,15,8,1.0
25,15,9,1.0
25,15,10,1.0
25,15,11,1.0
25,15,12,1.0
25,15,13,1.0
25,15,14,1.0
25,15,15,1.0
25,15,16,1.0
25,15,17,1.0
25,15,18,1.0
25,15,19,1.0
25,16,0,4.51
25,16,1,1.03
25,16,2,1.01
25,16,3,1.01
25,16,4,1.0
25,16,5,1.0
25,16,6,1.0
25,16,7,1.0
25,16,8,1.0
25,16,9,1.0
25,16,10,1.0
25,16,11,1.0
25,16,12,1.0
25,16,13,1.0
25,16,14,1.0
25,16,15,1.0
25,16,16,1.0
25,16,17,1.0
25,16,18,1.0
25,16,19,1.0
25,17,0,4.56
25,17,1,1.01
25,17,2,1.02
25,17,3,1.01
25,17,4,1.0
25,17,5,1.0
25,17,6,1.0
25,17,7,1.0
25,17,8,1.0
25,17,9,1.0
25,17,10,1.0
25,17,11,1.0
25,17,12,1.0
25,17,13,1.0
25,17,14,1.0
25,17,15,1.0
25,17,16,1.0
25,17,17,1.0
25,17,18,1.0
25,17,19,1.0
25,18,0,4.52
25,18,1,1.03
25,18,2,1.01
25,18,3,1.0
25,18,4,1.0
25,18,5,1.0
25,18,6,1.0
25,18,7,1.0
25,18,8,1.0
25,18,9,1.0
25,18,10,1.0
25,18,11,1.0
25,18,12,1.0
25,18,13,1.0
25,18,14,1.0
25,18,15,1.0
25,18,16,1.0
25,18,17,1.0
25,18,18,1.0
25,18,19,1.0
25,19,0,4.22
25,19,1,1.03
25,19,2,1.0
25,19,3,1.0
25,19,4,1.0
25,19,5,1.0
25,19,6,1.0
25,19,7,1.0
25,19,8,1.0
25,19,9,1.0
25,19,10,1.0
25,19,11,1.0
25,19,12,1.0
25,19,13,1.0
25,19,14,1.0
25,19,15,1.0
25,19,16,1.0
25,19,17,1.0
25,19,18,1.0
25,19,19,1.0
26,0,1,82.39
26,0,2,42.61
26,0,3,22.2
26,0,4,12.26
26,0,5,7.24
26,0,6,4.15
26,0,7,2.7
26,0,8,1.93
26,0,9,1.42
26,0,10,1.18
26,0,11,1.18
26,0,12,1.1
26,0,13,1.06
26,0,14,1.01
26,0,15,1.03
26,0,16,1.01
26,0,17,1.0
26,0,18,1.01
26,0,19,1.0
26,1,0,94.85
26,1,1,44.04
26,1,2,23.16
26,1,3,12.84
26,1,4,7.98
26,1,5,4.45
26,1,6,2.73
26,1,7,1.92
26,1,8,1.56
26,1,9,1.31
26,1,10,1.19
26,1,11,1.08
26,1,12,1.07
26,1,13,1.01
26,1,14,1.04
26,1,15,1.01
26,1,16,1.01
26,1,17,1.03
26,1,18,1.0
26,1,19,1.01
26,2,0,51.13
26,2,1,25.29
26,2,2,13.16
26,2,3,7.13
26,2,4,4.2
26,2,5,2.83
26,2,6,1.98
26,2,7,1.47
26,2,8,1.27
26,2,9,1.15
26,2,10,1.1
26,2,11,1.06
26,2,12,1.02
26,2,13,1.01
26,2,14,1.01
26,2,15,1.01
26,2,16,1.0
26,2,17,1.01
26,2,18,1.0
26,2,19,1.0
26,3,0,30.23
26,3,1,14.59
26,3,2,7.9
26,3,3,4.56
26,3,4,2.68
26,3,5,2.01
26,3,6,1.52
26,3,7,1.35
26,3,8,1.12
26,3,9,1.06
26,3,10,1.13
26,3,11,1.05
26,3,12,1.01
26,3,13,1.0
26,3,14,1.0
26,3,15,1.01
26,3,16,1.0
26,3,17,1.0
26,3,18,1.0
26,3,19,1.0
26,4,0,19.31
26,4,1,8.49
26,4,2,4.75
26,4,3,3.21
26,4,4,1.88
26,4,5,1.45
26,4,6,1.38
26,4,7,1.17
26,4,8,1.13
26,4,9,1.04
26,4,10,1.04
26,4,11,1.02
26,4,12,1.01
26,4,13,1.0
26,4,14,1.0
26,4,15,1.01
26,4,16,1.0
26,4,17,1.01
26,4,18,1.0
26,4,19,1.0
26,5,0,12.6
26,5,1,4.81
26,5,2,3.05
26,5,3,2.15
26,5,4,1.66
26,5,5,1.25
26,5,6,1.15
26,5,7,1.09
26,5,8,1.02
26,5,9,1.04
26,5,10,1.01
26,5,11,1.02
26,5,12,1.0
26,5,13,1.01
26,5,14,1.01
26,5,15,1.0
26,5,16,1.0
26,5,17,1.0
26,5,18,1.0
26,5,19,1.0
26,6,0,9.42
26,6,1,3.23
26,6,2,2.37
26,6,3,1.66
26,6,4,1.27
26,6,5,1.23
26,6,6,1.12
26,6,7,1.05
26,6,8,1.01
26,6,9,1.0
26,6,10,1.0
26,6,11,1.01
26,6,12,1.0
26,6,13,1.01
26,6,14,1.0
26,6,15,1.0
26,6,16,1.0
26,6,17,1.0
26,6,18,1.0
26,6,19,1.0
26,7,0,7.16
26,7,1,2.32
26,7,2,1.72
26,7,3,1.47
26,7,4,1.12
26,7,5,1.12
26,7,6,1.02
26,7,7,1.05
26,7,8,1.0
26,7,9,1.0
26,7,10,1.0
26,7,11,1.0
26,7,12,1.0
26,7,13,1.0
26,7,14,1.0
26,7,15,1.0
26,7,16,1.0
26,7,17,1.0
26,7,18,1.0
26,7,19,1.0
26,8,0,6.01
26,8,1,1.9
26,8,2,1.37
26,8,3,1.18
26,8,4,1.08
26,8,5,1.06
26,8,6,1.05
26,8,7,1.01
26,8,8,1.01
26,8,9,1.0
26,8,10,1.01
26,8,11,1.0
26,8,12,1.0
26,8,13,1.0
26,8,14,1.0
26,8,15,1.0
26,8,16,1.0
26,8,17,1.0
26,8,18,1.0
26,8,19,1.0
26,9,0,5.65
26,9,1,1.57
26,9,2,1.17
26,9,3,1.11
26,9,4,1.05
26,9,5,1.07
26,9,6,1.04
26,9,7,1.01
26,9,8,1.0
26,9,9,1.0
26,9,10,1.0
26,9,11,1.0
26,9,12,1.0
26,9,13,1.0
26,9,14,1.0
26,9,15,1.0
26,9,16,1.0
26,9,17,1.0
26,9,18,1.0
26,9,19,1.0
26,10,0,5.34
26,10,1,1.25
26,10,2,1.12
26,10,3,1.06
26,10,4,1.05
26,10,5,1.01
26,10,6,1.01
26,10,7,1.0
26,10,8,1.01
26,10,9,1.0
26,10,10,1.0
26,10,11,1.0
26,10,12,1.0
26,10,13,1.0
26,10,14,1.0
26,10,15,1.0
26,10,16,1.0
26,10,17,1.0
26,10,18,1.0
26,10,19,1.0
26,11,0,4.93
26,11,1,1.2
26,11,2,1.08
26,11,3,1.05
26,11,4,1.03
26,11,5,1.0
26,11,6,1.02
26,11,7,1.01
26,11,8,1.01
26,11,9,1.0
26,11,10,1.0
26,11,11,1.01
26,11,12,1.0
26,11,13,1.0
26,11,14,1.0
26,11,15,1.0
26,11,16,1.0
26,11,17,1.0
26,11,18,1.0
26,11,19,1.0
26,12,0,4.78
26,12,1,1.05
26,12,2,1.05
26,12,3,1.02
26,12,4,1.03
26,12,5,1.02
26,12,6,1.0
26,12,7,1.02
26,12,8,1.0
26,12,9,1.0
26,12,10,1.0
26,12,11,1.0
26,12,12,1.0
26,12,13,1.0
26,12,14,1.0
26,12,15,1.0
26,12,16,1.0
26,12,17,1.0
26,12,18,1.0
26,12,19,1.0
26,13,0,4.73
26,13,1,1.11
26,13,2,1.02
26,13,3,1.0
26,13,4,1.0
26,13,5,1.0
26,13,6,1.0
26,13,7,1.0
26,13,8,1.0
26,13,9,1.0
26,13,10,1.0
26,13,11,1.0
26,13,12,1.0
26,13,13,1.0
26,13,14,1.0
26,13,15,1.0
26,13,16,1.0
26,13,17,1.0
26,13,18,1.0
26,13,19,1.0
26,14,0,4.61
26,14,1,1.08
26,14,2,1.02
26,14,3,1.01
26,14,4,1.0
26,14,5,1.0
26,14,6,1.0
26,14,7,1.01
26,14,8,1.0
26,14,9,1.0
26,14,10,1.0
26,14,11,1.0
26,14,12,1.0
26,14,13,1.0
26,14,14,1.0
26,14,15,1.0
26,14,16,1.0
26,14,17,1.0
26,14,18,1.0
26,14,19,1.0
26,15,0,4.5
26,15,1,1.03
26,15,2,1.01
26,15,3,1.0
26,15,4,1.0
26,15,5,1.0
26,15,6,1.0
26,15,7,1.0
26,15,8,1.0
26,15,9,1.0
26,15,10,1.0
26,15,11,1.0
26,15,12,1.0
26,15,13,1.0
26,15,14,1.0
26,15,15,1.0
26,15,16,1.0
26,15,17,1.0
26,15,18,1.0
26,15,19,1.0
26,16,0,4.46
26,16,1,1.02
26,16,2,1.0
26,16,3,1.0
26,16,4,1.0
26,16,5,1.0
26,16,6,1.0
26,16,7,1.0
26,16,8,1.0
26,16,9,1.0
26,16,10,1.0
26,16,11,1.0
26,16,12,1.0
26,16,13,1.0
26,16,14,1.0
26,16,15,1.0
26,16,16,1.0
26,16,17,1.0
26,16,18,1.0
26,16,19,1.0
26,17,0,4.32
26,17,1,1.02
26,17,2,1.0
26,17,3,1.0
26,17,4,1.0
26,17,5,1.0
26,17,6,1.0
26,17,7,1.0
26,17,8,1.0
26,17,9,1.0
26,17,10,1.0
26,17,11,1.0
26,17,12,1.0
26,17,13,1.0
26,17,14,1.0
26,17,15,1.0
26,17,16,1.0
26,17,17,1.0
26,17,18,1.0
26,17,19,1.0
26,18,0,4.47
26,18,1,1.01
26,18,2,1.0
26,18,3,1.0
26,18,4,1.0
26,18,5,1.0
26,18,6,1.0
26,18,7,1.0
26,18,8,1.0
26,18,9,1.0
26,18,10,1.0
26,18,11,1.0
26,18,12,1.0
26,18,13,1.0
26,18,14,1.0
26,18,15,1.0
26,18,16,1.0
26,18,17,1.0
26,18,18,1.0
26,18,19,1.0
26,19,0,4.39
26,19,1,1.02
26,19,2,1.0
26,19,3,1.0
26,19,4,1.0
26,19,5,1.0
26,19,6,1.0
26,19,7,1.0
26,19,8,1.0
26,19,9,1.0
26,19,10,1.0
26,19,11,1.0
26,19,12,1.0
26,19,13,1.0
26,19,14,1.0
26,19,15,1.0
26,19,16,1.0
26,19,17,1.0
26,19,18,1.0
26,19,19,1.0
27,0,1,82.31
27,0,2,43.41
27,0,3,21.91
27,0,4,12.02
27,0,5,6.57
27,0,6,4.18
27,0,7,2.76
27,0,8,2.03
27,0,9,1.4
27,0,10,1.19
27,0,11,1.26
27,0,12,1.12
27,0,13,1.08
27,0,14,1.03
27,0,15,1.0
27,0,16,1.01
27,0,17,1.0
27,0,18,1.0
27,0,19,1.01
27,1,0,94.27
27,1,1,43.44
27,1,2,23.9
27,1,3,12.9
27,1,4,7.14
27,1,5,3.81
27,1,6,2.78
27,1,7,1.9
27,1,8,1.65
27,1,9,1.27
27,1,10,1.15
27,1,11,1.08
27,1,12,1.05
27,1,13,1.0
27,1,14,1.03
27,1,15,1.01
27,1,16,1.02
27,1,17,1.01
27,1,18,1.0
27,1,19,1.0
27,2,0,49.83
27,2,1,25.14
27,2,2,12.65
27,2,3,7.19
27,2,4,4.44
27,2,5,2.7
27,2,6,2.07
27,2,7,1.42
27,2,8,1.32
27,2,9,1.17
27,2,10,1.07
27,2,11,1.03
27,2,12,1.02
27,2,13,1.0
27,2,14,1.03
27,2,15,1.01
27,2,16,1.01
27,2,17,1.0
27,2,18,1.0
27,2,19,1.0
27,3,0,29.95
27,3,1,13.72
27,3,2,7.81
27,3,3,4.38
27,3,4,2.87
27,3,5,2.0
27,3,6,1.61
27,3,7,1.27
27,3,8,1.17
27,3,9,1.1
27,3,10,1.03
27,3,11,1.05
27,3,12,1.0
27,3,13,1.02
27,3,14,1.0
27,3,15,1.01
27,3,16,1.01
27,3,17,1.0
27,3,18,1.0
27,3,19,1.0
27,4,0,18.03
27,4,1,7.71
27,4,2,4.71
27,4,3,3.04
27,4,4,2.13
27,4,5,1.55
27,4,6,1.3
27,4,7,1.18
27,4,8,1.07
27,4,9,1.05
27,4,10,1.02
27,4,11,1.01
27,4,12,1.03
27,4,13,1.01
27,4,14,1.0
27,4,15,1.0
27,4,16,1.0
27,4,17,1.0
27,4,18,1.0
27,4,19,1.0
27,5,0,13.11
27,5,1,5.47
27,5,2,3.17
27,5,3,1.94
27,5,4,1.51
27,5,5,1.36
27,5,6,1.18
27,5,7,1.14
27,5,8,1.01
27,5,9,1.02
27,5,10,1.01
27,5,11,1.0
27,5,12,1.02
27,5,13,1.0
27,5,14,1.0
27,5,15,1.0
27,5,16,1.0
27,5,17,1.0
27,5,18,1.0
27,5,19,1.0
27,6,0,9.14
27,6,1,3.02
27,6,2,2.31
27,6,3,1.55
27,6,4,1.34
27,6,5,1.19
27,6,6,1.11
27,6,7,1.03
27,6,8,1.03
27,6,9,1.02
27,6,10,1.0
27,6,11,1.0
27,6,12,1.0
27,6,13,1.01
27,6,14,1.0
27,6,15,1.0
27,6,16,1.0
27,6,17,1.0
27,6,18,1.0
27,6,19,1.0
27,7,0,7.33
27,7,1,2.16
27,7,2,1.51
27,7,3,1.4
27,7,4,1.2
27,7,5,1.15
27,7,6,1.04
27,7,7,1.02
27,7,8,1.01
27,7,9,1.0
27,7,10,1.0
27,7,11,1.01
27,7,12,1.0
27,7,13,1.0
27,7,14,1.0
27,7,15,1.0
27,7,16,1.0
27,7,17,1.0
27,7,18,1.0
27,7,19,1.0
27,8,0,6.41
27,8,1,1.81
27,8,2,1.3
27,8,3,1.22
27,8,4,1.12
27,8,5,1.06
27,8,6,1.02
27,8,7,1.01
27,8,8,1.03
27,8,9,1.0
27,8,10,1.0
27,8,11,1.0
27,8,12,1.0
27,8,13,1.0
27,8,14,1.0
27,8,15,1.0
27,8,16,1.0
27,8,17,1.0
27,8,18,1.0
27,8,19,1.0
27,9,0,5.55
27,9,1,1.43
27,9,2,1.32
27,9,3,1.09
27,9,4,1.07
27,9,5,1.0
27,9,6,1.02
27,9,7,1.02
27,9,8,1.0
27,9,9,1.0
27,9,10,1.0
27,9,11,1.0
27,9,12,1.0
27,9,13,1.0
27,9,14,1.0
27,9,15,1.0
27,9,16,1.0
27,9,17,1.0
27,9,18,1.0
27,9,19,1.0
27,10,0,5.28
27,10,1,1.27
27,10,2,1.21
27,10,3,1.07
27,10,4,1.03
27,10,5,1.02
27,10,6,1.0
27,10,7,1.02
27,10,8,1.01
27,10,9,1.0
27,10,10,1.02
27,10,11,1.0
27,10,12,1.0
27,10,13,1.0
27,10,14,1.0
27,10,15,1.0
27,10,16,1.0
27,10,17,1.0
27,10,18,1.0
27,10,19,1.0
27,11,0,4.95
27,11,1,1.18
27,11,2,1.05
27,11,3,1.06
27,11,4,1.02
27,11,5,1.01
27,11,6,1.0
27,11,7,1.0
27,11,8,1.01
27,11,9,1.0
27,11,10,1.0
27,11,11,1.0
27,11,12,1.0
27,11,13,1.0
27,11,14,1.0
27,11,15,1.0
27,11,16,1.0
27,11,17,1.0
27,11,18,1.0
27,11,19,1.0
27,12,0,4.84
27,12,1,1.09
27,12,2,1.09
27,12,3,1.01
27,12,4,1.0
27,12,5,1.0
27,12,6,1.01
27,12,7,1.0
27,12,8,1.0
27,12,9,1.0
27,12,10,1.0
27,12,11,1.0
27,12,12,1.0
27,12,13,1.0
27,12,14,1.0
27,12,15,1.0
27,12,16,1.0
27,12,17,1.0
27,12,18,1.0
27,12,19,1.0
27,13,0,4.7
27,13,1,1.11
27,13,2,1.03
27,13,3,1.02
27,13,4,1.0
27,13,5,1.0
27,13,6,1.01
27,13,7,1.0
27,13,8,1.0
27,13,9,1.0
27,13,10,1.0
27,13,11,1.0
27,13,12,1.0
27,13,13,1.0
27,13,14,1.0
27,13,15,1.0
27,13,16,1.0
27,13,17,1.0
27,13,18,1.0
27,13,19,1.0
27,14,0,4.66
27,14,1,1.05
27,14,2,1.01
27,14,3,1.01
27,14,4,1.0
27,14,5,1.02
27,14,6,1.0
27,14,7,1.01
27,14,8,1.0
27,14,9,1.0
27,14,10,1.0
27,14,11,1.0
27,14,12,1.0
27,14,13,1.0
27,14,14,1.0
27,14,15,1.0
27,14,16,1.0
27,14,17,1.0
27,14,18,1.0
27,14,19,1.0
27,15,0,4.53
27,15,1,1.03
27,15,2,1.01
27,15,3,1.01
27,15,4,1.0
27,15,5,1.0
27,15,6,1.0
27,15,7,1.0
27,15,8,1.0
27,15,9,1.0
27,15,10,1.0
27,15,11,1.0
27,15,12,1.0
27,15,13,1.0
27,15,14,1.0
27,15,15,1.0
27,15,16,1.0
27,15,17,1.0
27,15,18,1.0
27,15,19,1.0
27,16,0,4.55
27,16,1,1.02
27,16,2,1.01
27,16,3,1.01
27,16,4,1.02
27,16,5,1.0
27,16,6,1.0
27,16,7,1.0
27,16,8,1.0
27,16,9,1.0
27,16,10,1.0
27,16,11,1.0
27,16,12,1.0
27,16,13,1.0
27,16,14,1.0
27,16,15,1.0
27,16,16,1.0
27,16,17,1.0
27,16,18,1.0
27,16,19,1.0
27,17,0,4.48
27,17,1,1.06
27,17,2,1.0
27,17,3,1.01
27,17,4,1.0
27,17,5,1.0
27,17,6,1.0
27,17,7,1.0
27,17,8,1.0
27,17,9,1.0
27,17,10,1.0
27,17,11,1.0
27,17,12,1.0
27,17,13,1.0
27,17,14,1.0
27,17,15,1.0
27,17,16,1.0
27,17,17,1.0
27,17,18,1.0
27,17,19,1.0
27,18,0,4.5
27,18,1,1.0
27,18,2,1.0
27,18,3,1.0
27,18,4,1.0
27,18,5,1.0
27,18,6,1.0
27,18,7,1.0
27,18,8,1.0
27,18,9,1.0
27,18,10,1.0
27,18,11,1.0
27,18,12,1.0
27,18,13,1.0
27,18,14,1.0
27,18,15,1.0
27,18,16,1.0
27,18,17,1.0
27,18,18,1.0
27,18,19,1.0
27,19,0,4.43
27,19,1,1.03
27,19,2,1.0
27,19,3,1.0
27,19,4,1.01
27,19,5,1.0
27,19,6,1.0
27,19,7,1.0
27,19,8,1.0
27,19,9,1.0
27,19,10,1.0
27,19,11,1.0
27,19,12,1.0
27,19,13,1.0
27,19,14,1.0
27,19,15,1.0
27,19,16,1.0
27,19,17,1.0
27,19,18,1.0
27,19,19,1.0
28,0,1,83.71
28,0,2,42.37
28,0,3,22.58
28,0,4,12.84
28,0,5,7.68
28,0,6,4.34
28,0,7,2.7
28,0,8,1.89
28,0,9,1.5
28,0,10,1.28
28,0,11,1.14
28,0,12,1.15
28,0,13,1.02
28,0,14,1.0
28,0,15,1.03
28,0,16,1.02
28,0,17,1.01
28,0,18,1.0
28,0,19,1.01
28,1,0,93.79
28,1,1,43.82
28,1,2,23.45
28,1,3,13.04
28,1,4,7.38
28,1,5,4.0
28,1,6,2.59
28,1,7,1.86
28,1,8,1.53
28,1,9,1.26
28,1,10,1.14
28,1,11,1.09
28,1,12,1.01
28,1,13,1.02
28,1,14,1.02
28,1,15,1.01
28,1,16,1.0
28,1,17,1.0
28,1,18,1.0
28,1,19,1.0
28,2,0,51.06
28,2,1,25.54
28,2,2,13.22
28,2,3,6.76
28,2,4,3.7
28,2,5,2.9
28,2,6,1.74
28,2,7,1.53
28,2,8,1.35
28,2,9,1.15
28,2,10,1.1
28,2,11,1.07
28,2,12,1.03
28,2,13,1.01
28,2,14,1.0
28,2,15,1.0
28,2,16,1.0
28,2,17,1.0
28,2,18,1.01
28,2,19,1.0
28,3,0,31.22
28,3,1,13.3
28,3,2,7.64
28,3,3,4.8
28,3,4,2.87
28,3,5,2.08
28,3,6,1.5
28,3,7,1.27
28,3,8,1.18
28,3,9,1.12
28,3,10,1.08
28,3,11,1.04
28,3,12,1.0
28,3,13,1.02
28,3,14,1.0
28,3,15,1.01
28,3,16,1.0
28,3,17,1.0
28,3,18,1.0
28,3,19,1.0
28,4,0,18.92
28,4,1,8.89
28,4,2,4.61
28,4,3,2.96
28,4,4,1.9
28,4,5,1.56
28,4,6,1.28
28,4,7,1.15
28,4,8,1.07
28,4,9,1.04
28,4,10,1.04
28,4,11,1.05
28,4,12,1.0
28,4,13,1.0
28,4,14,1.0
28,4,15,1.0
28,4,16,1.0
28,4,17,1.0
28,4,18,1.0
28,4,19,1.0
28,5,0,13.26
28,5,1,5.24
28,5,2,2.93
28,5,3,2.26
28,5,4,1.59
28,5,5,1.35
28,5,6,1.26
28,5,7,1.05
28,5,8,1.07
28,5,9,1.01
28,5,10,1.02
28,5,11,1.0
28,5,12,1.0
28,5,13,1.01
28,5,14,1.0
28,5,15,1.0
28,5,16,1.0
28,5,17,1.0
28,5,18,1.0
28,5,19,1.0
28,6,0,9.5
28,6,1,3.39
28,6,2,2.25
28,6,3,1.5
28,6,4,1.29
28,6,5,1.09
28,6,6,1.1
28,6,7,1.06
28,6,8,1.01
28,6,9,1.01
28,6,10,1.01
28,6,11,1.02
28,6,12,1.01
28,6,13,1.0
28,6,14,1.0
28,6,15,1.0
28,6,16,1.0
28,6,17,1.0
28,6,18,1.0
28,6,19,1.0
28,7,0,7.2
28,7,1,2.38
28,7,2,1.71
28,7,3,1.45
28,7,4,1.11
28,7,5,1.04
28,7,6,1.03
28,7,7,1.02
28,7,8,1.01
28,7,9,1.02
28,7,10,1.01
28,7,11,1.0
28,7,12,1.0
28,7,13,1.0
28,7,14,1.0
28,7,15,1.0
28,7,16,1.0
28,7,17,1.0
28,7,18,1.0
28,7,19,1.0
28,8,0,6.37
28,8,1,1.95
28,8,2,1.42
28,8,3,1.15
28,8,4,1.14
28,8,5,1.06
28,8,6,1.04
28,8,7,1.0
28,8,8,1.02
28,8,9,1.01
28,8,10,1.0
28,8,11,1.0
28,8,12,1.0
28,8,13,1.0
28,8,14,1.0
28,8,15,1.0
28,8,16,1.0
28,8,17,1.0
28,8,18,1.0
28,8,19,1.0
28,9,0,5.69
28,9,1,1.42
28,9,2,1.29
28,9,3,1.11
28,9,4,1.08
28,9,5,1.06
28,9,6,1.04
28,9,7,1.01
28,9,8,1.0
28,9,9,1.01
28,9,10,1.01
28,9,11,1.0
28,9,12,1.0
28,9,13,1.0
28,9,14,1.0
28,9,15,1.0
28,9,16,1.0
28,9,17,1.0
28,9,18,1.0
28,9,19,1.0
28,10,0,4.94
28,10,1,1.3
28,10,2,1.18
28,10,3,1.03
28,10,4,1.02
28,10,5,1.02
28,10,6,1.02
28,10,7,1.0
28,10,8,1.0
28,10,9,1.0
28,10,10,1.0
28,10,11,1.0
28,10,12,1.0
28,10,13,1.0
28,10,14,1.0
28,10,15,1.0
28,10,16,1.0
28,10,17,1.0
28,10,18,1.0
28,10,19,1.0
28,11,0,5.05
28,11,1,1.17
28,11,2,1.08
28,11,3,1.06
28,11,4,1.03
28,11,5,1.01
28,11,6,1.01
28,11,7,1.0
28,11,8,1.0
28,11,9,1.0
28,11,10,1.01
28,11,11,1.0
28,11,12,1.0
28,11,13,1.0
28,11,14,1.0
28,11,15,1.0
28,11,16,1.0
28,11,17,1.0
28,11,18,1.0
28,11,19,1.0
28,12,0,4.76
28,12,1,1.11
28,12,2,1.06
28,12,3,1.06
28,12,4,1.02
28,12,5,1.03
28,12,6,1.0
28,12,7,1.01
28,12,8,1.0
